Year,Month,DayofMonth,UniqueCarrier,Cancelled,AllFlights
1987,12,7,AA,1,1789
1987,12,7,AS,0,254
1987,12,7,CO,6,1342
1987,12,7,DL,8,2071
1987,12,7,EA,24,1207
1987,12,7,HP,5,524
1987,12,7,NW,13,1181
1987,12,7,"PA (1)",0,199
1987,12,7,PI,5,1303
1987,12,7,PS,2,504
1987,12,7,TW,38,792
1987,12,7,UA,16,1638
1987,12,7,US,4,1068
1987,12,7,WN,8,770
1987,12,8,AA,13,1812
1987,12,8,AS,0,248
1987,12,8,CO,5,1358
1987,12,8,DL,11,2068
1987,12,8,EA,21,1200
1987,12,8,HP,5,505
1987,12,8,NW,43,1201
1987,12,8,"PA (1)",0,178
1987,12,8,PI,10,1313
1987,12,8,PS,12,508
1987,12,8,TW,26,794
1987,12,8,UA,24,1646
1987,12,8,US,3,1063
1987,12,8,WN,20,747
1987,12,9,AA,16,1825
1987,12,9,AS,0,239
1987,12,9,CO,0,1374
1987,12,9,DL,9,2054
1987,12,9,EA,36,1165
1987,12,9,HP,0,525
1987,12,9,NW,36,1205
1987,12,9,"PA (1)",1,188
1987,12,9,PI,6,1300
1987,12,9,PS,19,490
1987,12,9,TW,4,783
1987,12,9,UA,10,1691
1987,12,9,US,4,1057
1987,12,9,WN,3,755
1987,12,10,AA,13,1816
1987,12,10,AS,4,242
1987,12,10,CO,5,1367
1987,12,10,DL,8,2034
1987,12,10,EA,26,1208
1987,12,10,HP,0,513
1987,12,10,NW,17,1222
1987,12,10,"PA (1)",1,194
1987,12,10,PI,10,1305
1987,12,10,PS,22,503
1987,12,10,TW,1,752
1987,12,10,UA,23,1658
1987,12,10,US,0,1046
1987,12,10,WN,0,758
1987,12,11,AA,72,1827
1987,12,11,AS,10,253
1987,12,11,CO,24,1357
1987,12,11,DL,29,2069
1987,12,11,EA,21,1195
1987,12,11,HP,34,502
1987,12,11,NW,18,1234
1987,12,11,"PA (1)",3,196
1987,12,11,PI,7,1307
1987,12,11,PS,109,495
1987,12,11,TW,1,798
1987,12,11,UA,18,1693
1987,12,11,US,2,1041
1987,12,11,WN,33,774
1987,12,12,AA,27,1789
1987,12,12,AS,8,207
1987,12,12,CO,11,1216
1987,12,12,DL,24,1965
1987,12,12,EA,20,1130
1987,12,12,HP,3,484
1987,12,12,NW,31,1103
1987,12,12,"PA (1)",1,193
1987,12,12,PI,8,1194
1987,12,12,PS,14,348
1987,12,12,TW,3,729
1987,12,12,UA,11,1622
1987,12,12,US,8,913
1987,12,12,WN,2,503
1987,12,13,AA,32,1803
1987,12,13,AS,2,205
1987,12,13,CO,79,1232
1987,12,13,DL,20,2000
1987,12,13,EA,23,1163
1987,12,13,HP,7,482
1987,12,13,NW,33,1134
1987,12,13,"PA (1)",1,189
1987,12,13,PI,10,1207
1987,12,13,PS,8,438
1987,12,13,TW,7,747
1987,12,13,UA,27,1671
1987,12,13,US,4,1012
1987,12,13,WN,43,562
1987,12,14,AA,100,1809
1987,12,14,AS,4,243
1987,12,14,CO,109,1298
1987,12,14,DL,78,2007
1987,12,14,EA,43,1178
1987,12,14,HP,16,508
1987,12,14,NW,40,1221
1987,12,14,"PA (1)",1,191
1987,12,14,PI,19,1311
1987,12,14,PS,8,465
1987,12,14,TW,586,819
1987,12,14,UA,88,1651
1987,12,14,US,21,1085
1987,12,14,WN,168,665
1987,12,15,AA,390,1807
1987,12,15,AS,2,222
1987,12,15,CO,91,1292
1987,12,15,DL,96,1983
1987,12,15,EA,84,1172
1987,12,15,HP,20,511
1987,12,15,NW,172,1191
1987,12,15,"PA (1)",8,177
1987,12,15,PI,91,1287
1987,12,15,PS,21,466
1987,12,15,TW,182,756
1987,12,15,UA,836,1715
1987,12,15,US,107,1020
1987,12,15,WN,67,744
1987,12,16,AA,33,1797
1987,12,16,AS,2,236
1987,12,16,CO,14,1320
1987,12,16,DL,9,2013
1987,12,16,EA,36,1175
1987,12,16,HP,10,498
1987,12,16,NW,31,1169
1987,12,16,"PA (1)",0,191
1987,12,16,PI,6,1299
1987,12,16,PS,46,433
1987,12,16,TW,6,759
1987,12,16,UA,59,1649
1987,12,16,US,22,986
1987,12,16,WN,6,713
1987,12,17,AA,9,1843
1987,12,17,AS,1,236
1987,12,17,CO,9,1310
1987,12,17,DL,8,2067
1987,12,17,EA,14,1197
1987,12,17,HP,9,474
1987,12,17,NW,18,1181
1987,12,17,"PA (1)",1,198
1987,12,17,PI,18,1293
1987,12,17,PS,4,451
1987,12,17,TW,0,797
1987,12,17,UA,2,1653
1987,12,17,US,7,1048
1987,12,17,WN,6,694
1987,12,18,AA,27,1824
1987,12,18,AS,2,246
1987,12,18,CO,7,1337
1987,12,18,DL,21,2051
1987,12,18,EA,20,1208
1987,12,18,HP,14,481
1987,12,18,NW,16,1212
1987,12,18,"PA (1)",0,200
1987,12,18,PI,2,1309
1987,12,18,PS,12,489
1987,12,18,TW,1,785
1987,12,18,UA,7,1677
1987,12,18,US,2,1046
1987,12,18,WN,30,650
1987,12,19,AA,19,1823
1987,12,19,AS,0,186
1987,12,19,CO,9,1213
1987,12,19,DL,10,1995
1987,12,19,EA,18,1139
1987,12,19,HP,6,454
1987,12,19,NW,20,1147
1987,12,19,"PA (1)",1,193
1987,12,19,PI,0,1216
1987,12,19,PS,3,333
1987,12,19,TW,7,751
1987,12,19,UA,5,1607
1987,12,19,US,2,891
1987,12,19,WN,4,439
1987,12,20,AA,16,1842
1987,12,20,AS,1,201
1987,12,20,CO,11,1261
1987,12,20,DL,14,2028
1987,12,20,EA,17,1147
1987,12,20,HP,25,484
1987,12,20,NW,10,1170
1987,12,20,"PA (1)",2,190
1987,12,20,PI,12,1217
1987,12,20,PS,8,416
1987,12,20,TW,2,809
1987,12,20,UA,9,1629
1987,12,20,US,8,994
1987,12,20,WN,0,639
1987,12,21,AA,13,1844
1987,12,21,AS,0,224
1987,12,21,CO,12,1378
1987,12,21,DL,17,2081
1987,12,21,EA,26,1239
1987,12,21,HP,1,522
1987,12,21,NW,13,1242
1987,12,21,"PA (1)",0,198
1987,12,21,PI,3,1298
1987,12,21,PS,33,471
1987,12,21,TW,1,811
1987,12,21,UA,11,1706
1987,12,21,US,4,1077
1987,12,21,WN,6,728
1987,12,22,AA,13,1849
1987,12,22,AS,0,216
1987,12,22,CO,7,1404
1987,12,22,DL,10,2068
1987,12,22,EA,13,1248
1987,12,22,HP,0,491
1987,12,22,NW,3,1163
1987,12,22,"PA (1)",2,193
1987,12,22,PI,21,1316
1987,12,22,PS,6,477
1987,12,22,TW,3,798
1987,12,22,UA,12,1680
1987,12,22,US,1,1082
1987,12,22,WN,1,719
1987,12,23,AA,14,1846
1987,12,23,AS,4,227
1987,12,23,CO,74,1415
1987,12,23,DL,20,2046
1987,12,23,EA,10,1227
1987,12,23,HP,7,484
1987,12,23,NW,11,1213
1987,12,23,"PA (1)",0,208
1987,12,23,PI,10,1311
1987,12,23,PS,0,453
1987,12,23,TW,3,803
1987,12,23,UA,32,1675
1987,12,23,US,0,1029
1987,12,23,WN,14,697
1987,12,24,AA,5,1748
1987,12,24,AS,2,236
1987,12,24,CO,113,1371
1987,12,24,DL,27,2015
1987,12,24,EA,14,1252
1987,12,24,HP,2,489
1987,12,24,NW,56,1063
1987,12,24,"PA (1)",0,207
1987,12,24,PI,11,1290
1987,12,24,PS,4,440
1987,12,24,TW,28,771
1987,12,24,UA,38,1638
1987,12,24,US,5,1026
1987,12,24,WN,6,584
1987,12,25,AA,30,1654
1987,12,25,AS,0,136
1987,12,25,CO,24,1209
1987,12,25,DL,95,1770
1987,12,25,EA,33,1110
1987,12,25,HP,4,521
1987,12,25,NW,20,1116
1987,12,25,"PA (1)",10,204
1987,12,25,PI,42,1154
1987,12,25,PS,2,275
1987,12,25,TW,4,646
1987,12,25,UA,17,1547
1987,12,25,US,12,909
1987,12,25,WN,3,345
1987,12,26,AA,10,1715
1987,12,26,AS,0,175
1987,12,26,CO,16,1190
1987,12,26,DL,33,1957
1987,12,26,EA,9,1144
1987,12,26,HP,3,466
1987,12,26,NW,16,1186
1987,12,26,"PA (1)",0,199
1987,12,26,PI,6,1221
1987,12,26,PS,1,319
1987,12,26,TW,10,713
1987,12,26,UA,21,1570
1987,12,26,US,6,916
1987,12,26,WN,12,406
1987,12,27,AA,29,1819
1987,12,27,AS,2,214
1987,12,27,CO,530,1355
1987,12,27,DL,79,2043
1987,12,27,EA,41,1197
1987,12,27,HP,14,465
1987,12,27,NW,26,1148
1987,12,27,"PA (1)",0,196
1987,12,27,PI,13,1304
1987,12,27,PS,0,413
1987,12,27,TW,16,726
1987,12,27,UA,374,1612
1987,12,27,US,7,1018
1987,12,27,WN,0,559
1987,12,28,AA,338,1856
1987,12,28,AS,2,251
1987,12,28,CO,159,1373
1987,12,28,DL,56,2040
1987,12,28,EA,55,1186
1987,12,28,HP,0,484
1987,12,28,NW,160,1201
1987,12,28,"PA (1)",0,197
1987,12,28,PI,40,1302
1987,12,28,PS,16,478
1987,12,28,TW,31,779
1987,12,28,UA,630,1659
1987,12,28,US,26,1064
1987,12,28,WN,27,629
1987,12,29,AA,32,1821
1987,12,29,AS,1,263
1987,12,29,CO,110,1307
1987,12,29,DL,33,2032
1987,12,29,EA,122,1226
1987,12,29,HP,2,480
1987,12,29,NW,40,1182
1987,12,29,"PA (1)",27,200
1987,12,29,PI,21,1312
1987,12,29,PS,22,440
1987,12,29,TW,9,768
1987,12,29,UA,40,1623
1987,12,29,US,47,1035
1987,12,29,WN,2,610
1987,12,30,AA,12,1795
1987,12,30,AS,0,256
1987,12,30,CO,35,1336
1987,12,30,DL,14,2026
1987,12,30,EA,38,1178
1987,12,30,HP,4,495
1987,12,30,NW,26,1158
1987,12,30,"PA (1)",0,205
1987,12,30,PI,7,1302
1987,12,30,PS,14,470
1987,12,30,TW,18,785
1987,12,30,UA,9,1606
1987,12,30,US,4,1049
1987,12,30,WN,3,593
1987,12,31,AA,22,1654
1987,12,31,AS,0,239
1987,12,31,CO,14,1301
1987,12,31,DL,12,1849
1987,12,31,EA,43,1201
1987,12,31,HP,6,518
1987,12,31,NW,30,1095
1987,12,31,"PA (1)",2,205
1987,12,31,PI,18,1285
1987,12,31,PS,4,381
1987,12,31,TW,5,681
1987,12,31,UA,9,1540
1987,12,31,US,2,931
1987,12,31,WN,2,644
1988,1,1,AA,10,1749
1988,1,1,AS,3,242
1988,1,1,CO,22,1271
1988,1,1,DL,22,1721
1988,1,1,EA,7,1108
1988,1,1,HP,0,526
1988,1,1,NW,29,1080
1988,1,1,"PA (1)",11,205
1988,1,1,PI,2,1159
1988,1,1,PS,0,301
1988,1,1,TW,5,727
1988,1,1,UA,12,1521
1988,1,1,US,0,820
1988,1,1,WN,3,377
1988,1,2,AA,5,1784
1988,1,2,AS,0,205
1988,1,2,CO,7,1173
1988,1,2,DL,19,1928
1988,1,2,EA,8,1137
1988,1,2,HP,0,476
1988,1,2,NW,17,1141
1988,1,2,"PA (1)",4,203
1988,1,2,PI,3,1231
1988,1,2,PS,0,330
1988,1,2,TW,7,762
1988,1,2,UA,2,1613
1988,1,2,US,0,894
1988,1,2,WN,0,459
1988,1,3,AA,13,1819
1988,1,3,AS,1,224
1988,1,3,CO,6,1277
1988,1,3,DL,18,1902
1988,1,3,EA,23,1207
1988,1,3,HP,0,504
1988,1,3,NW,10,1175
1988,1,3,"PA (1)",2,192
1988,1,3,PI,11,1309
1988,1,3,PS,0,399
1988,1,3,TW,1,788
1988,1,3,UA,6,1677
1988,1,3,US,5,944
1988,1,3,WN,0,632
1988,1,4,AA,43,1832
1988,1,4,AS,3,250
1988,1,4,CO,35,1287
1988,1,4,DL,21,1883
1988,1,4,EA,96,1250
1988,1,4,HP,1,514
1988,1,4,NW,32,1162
1988,1,4,"PA (1)",21,199
1988,1,4,PI,70,1299
1988,1,4,PS,16,461
1988,1,4,TW,8,786
1988,1,4,UA,14,1633
1988,1,4,US,70,1058
1988,1,4,WN,1,738
1988,1,5,AA,12,1827
1988,1,5,AS,3,259
1988,1,5,CO,29,1282
1988,1,5,DL,19,1938
1988,1,5,EA,35,1226
1988,1,5,HP,13,494
1988,1,5,NW,18,1063
1988,1,5,"PA (1)",4,193
1988,1,5,PI,8,1303
1988,1,5,PS,12,462
1988,1,5,TW,9,763
1988,1,5,UA,16,1569
1988,1,5,US,9,1043
1988,1,5,WN,17,714
1988,1,6,AA,365,1830
1988,1,6,AS,0,262
1988,1,6,CO,60,1294
1988,1,6,DL,219,1911
1988,1,6,EA,39,1189
1988,1,6,HP,45,478
1988,1,6,NW,27,1093
1988,1,6,"PA (1)",1,201
1988,1,6,PI,4,1307
1988,1,6,PS,5,462
1988,1,6,TW,12,778
1988,1,6,UA,32,1599
1988,1,6,US,19,1065
1988,1,6,WN,128,644
1988,1,7,AA,854,1868
1988,1,7,AS,6,269
1988,1,7,CO,29,1349
1988,1,7,DL,925,1929
1988,1,7,EA,572,1219
1988,1,7,HP,4,507
1988,1,7,NW,145,1155
1988,1,7,"PA (1)",8,199
1988,1,7,PI,442,1299
1988,1,7,PS,12,448
1988,1,7,TW,42,775
1988,1,7,UA,44,1633
1988,1,7,US,83,1065
1988,1,7,WN,33,643
1988,1,8,AA,338,1814
1988,1,8,AS,2,252
1988,1,8,CO,101,1287
1988,1,8,DL,546,1782
1988,1,8,EA,544,1231
1988,1,8,HP,10,499
1988,1,8,NW,37,1120
1988,1,8,"PA (1)",57,194
1988,1,8,PI,457,1321
1988,1,8,PS,10,479
1988,1,8,TW,88,776
1988,1,8,UA,109,1647
1988,1,8,US,211,1046
1988,1,8,WN,11,704
1988,1,9,AA,39,1778
1988,1,9,AS,0,203
1988,1,9,CO,23,1134
1988,1,9,DL,186,1741
1988,1,9,EA,231,1184
1988,1,9,HP,6,500
1988,1,9,NW,13,864
1988,1,9,"PA (1)",7,192
1988,1,9,PI,136,1182
1988,1,9,PS,5,321
1988,1,9,TW,10,679
1988,1,9,UA,28,1606
1988,1,9,US,27,894
1988,1,9,WN,0,478
1988,1,10,AA,24,1817
1988,1,10,AS,4,215
1988,1,10,CO,11,1225
1988,1,10,DL,124,1747
1988,1,10,EA,125,1202
1988,1,10,HP,1,509
1988,1,10,NW,26,1050
1988,1,10,"PA (1)",0,175
1988,1,10,PI,21,1208
1988,1,10,PS,4,402
1988,1,10,TW,2,724
1988,1,10,UA,13,1606
1988,1,10,US,6,1019
1988,1,10,WN,8,630
1988,1,11,AA,18,1843
1988,1,11,AS,1,243
1988,1,11,CO,38,1321
1988,1,11,DL,41,1959
1988,1,11,EA,34,1235
1988,1,11,HP,7,493
1988,1,11,NW,8,1150
1988,1,11,"PA (1)",0,201
1988,1,11,PI,43,1314
1988,1,11,PS,23,486
1988,1,11,TW,3,809
1988,1,11,UA,30,1649
1988,1,11,US,49,1083
1988,1,11,WN,7,756
1988,1,12,AA,49,1822
1988,1,12,AS,0,252
1988,1,12,CO,30,1314
1988,1,12,DL,22,2055
1988,1,12,EA,27,1231
1988,1,12,HP,0,505
1988,1,12,NW,69,1156
1988,1,12,"PA (1)",1,198
1988,1,12,PI,18,1306
1988,1,12,PS,2,465
1988,1,12,TW,17,799
1988,1,12,UA,29,1628
1988,1,12,US,3,1093
1988,1,12,WN,5,750
1988,1,13,AA,14,1823
1988,1,13,AS,0,267
1988,1,13,CO,35,1335
1988,1,13,DL,13,2023
1988,1,13,EA,28,1255
1988,1,13,HP,2,513
1988,1,13,NW,25,1134
1988,1,13,"PA (1)",7,199
1988,1,13,PI,35,1306
1988,1,13,PS,4,468
1988,1,13,TW,6,798
1988,1,13,UA,12,1653
1988,1,13,US,55,1059
1988,1,13,WN,0,756
1988,1,14,AA,8,1802
1988,1,14,AS,0,272
1988,1,14,CO,7,1310
1988,1,14,DL,21,2074
1988,1,14,EA,36,1242
1988,1,14,HP,3,517
1988,1,14,NW,11,1138
1988,1,14,"PA (1)",0,191
1988,1,14,PI,11,1311
1988,1,14,PS,1,484
1988,1,14,TW,8,763
1988,1,14,UA,3,1676
1988,1,14,US,1,1056
1988,1,14,WN,0,725
1988,1,15,AA,12,1816
1988,1,15,AS,0,260
1988,1,15,CO,1,1355
1988,1,15,DL,25,2049
1988,1,15,EA,30,1229
1988,1,15,HP,0,511
1988,1,15,NW,19,1190
1988,1,15,"PA (1)",0,201
1988,1,15,PI,54,1309
1988,1,15,PS,2,461
1988,1,15,TW,2,812
1988,1,15,UA,6,1665
1988,1,15,US,7,1062
1988,1,15,WN,1,735
1988,1,16,AA,9,1793
1988,1,16,AS,6,203
1988,1,16,CO,13,1176
1988,1,16,DL,25,2023
1988,1,16,EA,21,1190
1988,1,16,HP,2,493
1988,1,16,NW,31,919
1988,1,16,"PA (1)",0,194
1988,1,16,PI,7,1200
1988,1,16,PS,7,291
1988,1,16,TW,1,692
1988,1,16,UA,12,1624
1988,1,16,US,0,928
1988,1,16,WN,10,459
1988,1,17,AA,30,1815
1988,1,17,AS,1,210
1988,1,17,CO,20,1199
1988,1,17,DL,48,1951
1988,1,17,EA,38,1184
1988,1,17,HP,14,471
1988,1,17,NW,76,1059
1988,1,17,"PA (1)",0,185
1988,1,17,PI,6,1221
1988,1,17,PS,4,359
1988,1,17,TW,20,733
1988,1,17,UA,21,1629
1988,1,17,US,0,1010
1988,1,17,WN,3,592
1988,1,18,AA,311,1808
1988,1,18,AS,2,251
1988,1,18,CO,242,1340
1988,1,18,DL,135,1863
1988,1,18,EA,92,1206
1988,1,18,HP,33,509
1988,1,18,NW,117,1170
1988,1,18,"PA (1)",14,199
1988,1,18,PI,286,1321
1988,1,18,PS,1,437
1988,1,18,TW,90,799
1988,1,18,UA,380,1676
1988,1,18,US,168,1059
1988,1,18,WN,99,728
1988,1,19,AA,110,1859
1988,1,19,AS,1,259
1988,1,19,CO,139,1328
1988,1,19,DL,40,1973
1988,1,19,EA,34,1225
1988,1,19,HP,14,507
1988,1,19,NW,157,1122
1988,1,19,"PA (1)",4,200
1988,1,19,PI,32,1309
1988,1,19,PS,0,459
1988,1,19,TW,121,828
1988,1,19,UA,76,1632
1988,1,19,US,22,1047
1988,1,19,WN,22,745
1988,1,20,AA,100,1821
1988,1,20,AS,0,266
1988,1,20,CO,44,1305
1988,1,20,DL,45,1951
1988,1,20,EA,83,1182
1988,1,20,HP,0,509
1988,1,20,NW,106,1135
1988,1,20,"PA (1)",7,202
1988,1,20,PI,82,1316
1988,1,20,PS,1,462
1988,1,20,TW,34,816
1988,1,20,UA,55,1654
1988,1,20,US,116,1059
1988,1,20,WN,3,743
1988,1,21,AA,25,1807
1988,1,21,AS,1,269
1988,1,21,CO,14,1248
1988,1,21,DL,35,2038
1988,1,21,EA,28,1228
1988,1,21,HP,2,499
1988,1,21,NW,16,1148
1988,1,21,"PA (1)",0,190
1988,1,21,PI,44,1319
1988,1,21,PS,2,470
1988,1,21,TW,13,795
1988,1,21,UA,42,1643
1988,1,21,US,51,1079
1988,1,21,WN,0,710
1988,1,22,AA,19,1817
1988,1,22,AS,2,248
1988,1,22,CO,3,1331
1988,1,22,DL,26,2093
1988,1,22,EA,15,1254
1988,1,22,HP,1,509
1988,1,22,NW,22,1138
1988,1,22,"PA (1)",0,203
1988,1,22,PI,10,1308
1988,1,22,PS,3,482
1988,1,22,TW,6,801
1988,1,22,UA,9,1691
1988,1,22,US,0,1086
1988,1,22,WN,2,727
1988,1,23,AA,17,1766
1988,1,23,AS,2,194
1988,1,23,CO,2,1173
1988,1,23,DL,14,2022
1988,1,23,EA,11,1217
1988,1,23,HP,0,482
1988,1,23,NW,22,906
1988,1,23,"PA (1)",7,193
1988,1,23,PI,9,1203
1988,1,23,PS,0,304
1988,1,23,TW,5,697
1988,1,23,UA,6,1611
1988,1,23,US,0,921
1988,1,23,WN,0,465
1988,1,24,AA,9,1822
1988,1,24,AS,0,229
1988,1,24,CO,2,1224
1988,1,24,DL,23,2012
1988,1,24,EA,12,1203
1988,1,24,HP,0,500
1988,1,24,NW,32,1063
1988,1,24,"PA (1)",0,196
1988,1,24,PI,5,1229
1988,1,24,PS,0,427
1988,1,24,TW,7,738
1988,1,24,UA,11,1654
1988,1,24,US,0,1033
1988,1,24,WN,0,629
1988,1,25,AA,105,1850
1988,1,25,AS,0,261
1988,1,25,CO,71,1361
1988,1,25,DL,59,2074
1988,1,25,EA,81,1245
1988,1,25,HP,3,512
1988,1,25,NW,49,1130
1988,1,25,"PA (1)",14,205
1988,1,25,PI,53,1301
1988,1,25,PS,3,476
1988,1,25,TW,40,774
1988,1,25,UA,50,1625
1988,1,25,US,134,1086
1988,1,25,WN,1,710
1988,1,26,AA,30,1827
1988,1,26,AS,2,272
1988,1,26,CO,43,1327
1988,1,26,DL,29,2041
1988,1,26,EA,48,1234
1988,1,26,HP,1,515
1988,1,26,NW,48,1117
1988,1,26,"PA (1)",0,190
1988,1,26,PI,20,1321
1988,1,26,PS,2,461
1988,1,26,TW,10,776
1988,1,26,UA,24,1668
1988,1,26,US,60,1018
1988,1,26,WN,1,739
1988,1,27,AA,2,1804
1988,1,27,AS,3,271
1988,1,27,CO,10,1347
1988,1,27,DL,11,2054
1988,1,27,EA,17,1235
1988,1,27,HP,5,516
1988,1,27,NW,34,1110
1988,1,27,"PA (1)",3,204
1988,1,27,PI,3,1310
1988,1,27,PS,10,456
1988,1,27,TW,5,813
1988,1,27,UA,4,1672
1988,1,27,US,2,1059
1988,1,27,WN,0,751
1988,1,28,AA,6,1814
1988,1,28,AS,1,274
1988,1,28,CO,5,1357
1988,1,28,DL,24,1985
1988,1,28,EA,10,1220
1988,1,28,HP,1,504
1988,1,28,NW,35,1169
1988,1,28,"PA (1)",1,191
1988,1,28,PI,3,1320
1988,1,28,PS,2,463
1988,1,28,TW,0,796
1988,1,28,UA,8,1673
1988,1,28,US,0,1045
1988,1,28,WN,0,730
1988,1,29,AA,6,1831
1988,1,29,AS,2,267
1988,1,29,CO,8,1352
1988,1,29,DL,9,2062
1988,1,29,EA,21,1242
1988,1,29,HP,1,522
1988,1,29,NW,38,1151
1988,1,29,"PA (1)",4,200
1988,1,29,PI,4,1313
1988,1,29,PS,4,473
1988,1,29,TW,0,782
1988,1,29,UA,10,1669
1988,1,29,US,2,1091
1988,1,29,WN,0,743
1988,1,30,AA,7,1792
1988,1,30,AS,5,205
1988,1,30,CO,3,1230
1988,1,30,DL,13,2032
1988,1,30,EA,25,1211
1988,1,30,HP,0,496
1988,1,30,NW,77,907
1988,1,30,"PA (1)",1,194
1988,1,30,PI,12,1206
1988,1,30,PS,0,317
1988,1,30,TW,3,677
1988,1,30,UA,8,1589
1988,1,30,US,3,927
1988,1,30,WN,0,499
1988,1,31,AA,7,1830
1988,1,31,AS,0,223
1988,1,31,CO,18,1251
1988,1,31,DL,20,2025
1988,1,31,EA,10,1211
1988,1,31,HP,3,493
1988,1,31,NW,38,1043
1988,1,31,"PA (1)",0,191
1988,1,31,PI,0,1233
1988,1,31,PS,0,403
1988,1,31,TW,4,705
1988,1,31,UA,7,1630
1988,1,31,US,0,1014
1988,1,31,WN,2,623
1988,2,1,AA,56,1828
1988,2,1,AS,0,259
1988,2,1,CO,35,1244
1988,2,1,DL,12,2026
1988,2,1,EA,10,1230
1988,2,1,HP,4,506
1988,2,1,NW,52,1150
1988,2,1,"PA (1)",3,204
1988,2,1,PI,71,1306
1988,2,1,PS,4,465
1988,2,1,TW,14,748
1988,2,1,UA,17,1613
1988,2,1,US,20,1057
1988,2,1,WN,14,759
1988,2,2,AA,9,1852
1988,2,2,AS,0,260
1988,2,2,CO,23,1313
1988,2,2,DL,10,1990
1988,2,2,EA,10,1196
1988,2,2,HP,31,514
1988,2,2,NW,75,1162
1988,2,2,"PA (1)",3,192
1988,2,2,PI,16,1309
1988,2,2,PS,2,470
1988,2,2,TW,16,750
1988,2,2,UA,23,1642
1988,2,2,US,18,1025
1988,2,2,WN,21,757
1988,2,3,AA,74,1818
1988,2,3,AS,0,247
1988,2,3,CO,31,1314
1988,2,3,DL,24,2051
1988,2,3,EA,16,1196
1988,2,3,HP,6,504
1988,2,3,NW,74,1168
1988,2,3,"PA (1)",0,202
1988,2,3,PI,8,1302
1988,2,3,PS,2,459
1988,2,3,TW,49,637
1988,2,3,UA,37,1658
1988,2,3,US,14,1060
1988,2,3,WN,60,710
1988,2,4,AA,58,1848
1988,2,4,AS,4,249
1988,2,4,CO,74,1291
1988,2,4,DL,47,2012
1988,2,4,EA,111,1217
1988,2,4,HP,0,533
1988,2,4,NW,76,1116
1988,2,4,"PA (1)",18,207
1988,2,4,PI,55,1293
1988,2,4,PS,6,479
1988,2,4,TW,32,708
1988,2,4,UA,44,1607
1988,2,4,US,130,1060
1988,2,4,WN,0,712
1988,2,5,AA,15,1814
1988,2,5,AS,1,270
1988,2,5,CO,42,1258
1988,2,5,DL,23,2042
1988,2,5,EA,24,1174
1988,2,5,HP,0,513
1988,2,5,NW,69,1124
1988,2,5,"PA (1)",3,197
1988,2,5,PI,27,1321
1988,2,5,PS,4,466
1988,2,5,TW,5,719
1988,2,5,UA,24,1607
1988,2,5,US,4,1065
1988,2,5,WN,6,716
1988,2,6,AA,30,1764
1988,2,6,AS,4,199
1988,2,6,CO,26,1204
1988,2,6,DL,20,1981
1988,2,6,EA,28,1126
1988,2,6,HP,2,520
1988,2,6,NW,59,897
1988,2,6,"PA (1)",0,192
1988,2,6,PI,8,1210
1988,2,6,PS,1,324
1988,2,6,TW,0,622
1988,2,6,UA,22,1508
1988,2,6,US,25,897
1988,2,6,WN,0,484
1988,2,7,AA,1,1776
1988,2,7,AS,1,209
1988,2,7,CO,10,1201
1988,2,7,DL,8,2046
1988,2,7,EA,2,1120
1988,2,7,HP,0,507
1988,2,7,NW,38,1027
1988,2,7,"PA (1)",0,193
1988,2,7,PI,14,1237
1988,2,7,PS,3,413
1988,2,7,TW,1,702
1988,2,7,UA,2,1628
1988,2,7,US,0,979
1988,2,7,WN,0,626
1988,2,8,AA,45,1811
1988,2,8,AS,7,238
1988,2,8,CO,7,1292
1988,2,8,DL,10,2057
1988,2,8,EA,15,1179
1988,2,8,HP,3,528
1988,2,8,NW,50,1144
1988,2,8,"PA (1)",0,203
1988,2,8,PI,11,1316
1988,2,8,PS,12,459
1988,2,8,TW,3,763
1988,2,8,UA,4,1643
1988,2,8,US,1,1074
1988,2,8,WN,7,749
1988,2,9,AA,20,1838
1988,2,9,AS,8,222
1988,2,9,CO,8,1312
1988,2,9,DL,9,2086
1988,2,9,EA,10,1213
1988,2,9,HP,4,526
1988,2,9,NW,21,1153
1988,2,9,"PA (1)",0,199
1988,2,9,PI,9,1332
1988,2,9,PS,15,458
1988,2,9,TW,5,773
1988,2,9,UA,5,1624
1988,2,9,US,1,1060
1988,2,9,WN,12,763
1988,2,10,AA,162,1839
1988,2,10,AS,1,237
1988,2,10,CO,68,1268
1988,2,10,DL,15,2047
1988,2,10,EA,15,1226
1988,2,10,HP,6,521
1988,2,10,NW,44,1183
1988,2,10,"PA (1)",0,207
1988,2,10,PI,11,1313
1988,2,10,PS,0,472
1988,2,10,TW,128,701
1988,2,10,UA,41,1596
1988,2,10,US,8,1057
1988,2,10,WN,30,737
1988,2,11,AA,409,1863
1988,2,11,AS,0,249
1988,2,11,CO,51,1377
1988,2,11,DL,27,2020
1988,2,11,EA,21,1218
1988,2,11,HP,2,531
1988,2,11,NW,227,1173
1988,2,11,"PA (1)",2,202
1988,2,11,PI,38,1335
1988,2,11,PS,2,436
1988,2,11,TW,103,699
1988,2,11,UA,385,1636
1988,2,11,US,29,1079
1988,2,11,WN,15,681
1988,2,12,AA,80,1799
1988,2,12,AS,3,245
1988,2,12,CO,82,1300
1988,2,12,DL,73,2004
1988,2,12,EA,136,1232
1988,2,12,HP,0,525
1988,2,12,NW,98,1160
